#OTU ID	B.2006.08.S1.405615	B.2011.06.S1.405532	B.2011.07.S1.405534	B.2011.03.S1.405538	B.2016.03.S1.405618	B.2011.10.S1.405602	B.2011.05.S1.405539	B.2016.04.S1.405579	B.2004.01.S1.405609	B.2012.06.S1.405601	B.2008.07.S1.405599	B.2005.06.S1.405537	B.2011.04.S1.405598	B.2019.08.S1.405613	B.2019.09.S1.405605	B.2004.02.S1.405533	B.2012.01.S1.405593	B.2005.09.S1.405592	B.2012.05.S1.405616	B.2005.02.S1.405604	B.2020.09.S1.405594	B.2011.08.S1.405530	B.2008.02.S1.405555	B.2005.03.S1.405591	B.2016.07.S1.405551	B.2020.03.S1.405571	B.2005.05.S1.405611	B.2020.08.S1.405603	B.2012.09.S1.405527	B.2020.10.S1.405617	B.2012.07.S1.405580	B.2012.03.S1.405546	B.2019.03.S1.405560	B.2012.10.S1.405569	B.2012.08.S1.405556	B.2020.04.S1.405587	B.2008.08.S1.405550	B.2008.04.S1.405565	B.2016.02.S1.405600	B.2019.01.S1.405535	B.2016.05.S1.405583	B.2005.01.S1.405588	B.2019.06.S1.405608	B.2019.05.S1.405612	B.2012.04.S1.405562	B.2011.01.S1.405525	B.2006.09.S1.405526	B.2008.01.S1.405595	B.2008.10.S1.405544	B.2016.06.S1.405581	B.2016.01.S1.405584	B.2004.03.S1.405563	B.2011.09.S1.405577	B.2006.01.S1.405568	B.2012.02.S1.405552	B.2011.02.S1.405575	B.2006.06.S1.405542	B.2006.07.S1.405582	B.2009.10.S1.405585	B.2005.07.S1.405586	B.2004.07.S1.405529	B.2005.08.S1.405559	B.2005.04.S1.405545	B.2009.01.S1.405540	B.2004.08.S1.405610	B.2008.09.S1.405553	B.2005.10.S1.405573	B.2020.01.S1.405576	B.2006.02.S1.405606	B.2009.03.S1.405564	B.2009.04.S1.405531	B.2008.05.S1.405541	B.2008.06.S1.405543	B.2008.03.S1.405528	B.2019.04.S1.405614	B.2020.05.S1.405574	B.2006.04.S1.405572	B.2009.05.S1.405596	B.2004.05.S1.405536	B.2019.10.S1.405561	B.2004.06.S1.405567	B.2006.05.S1.405597	B.2019.02.S1.405607	B.2004.04.S1.405549	B.2009.06.S1.405554	B.2016.08.S1.405590	B.2009.09.S1.405547	B.2009.08.S1.405578	B.2009.02.S1.405570	B.2019.07.S1.405558	B.2020.07.S1.405566	B.2020.02.S1.405548	B.2006.03.S1.405589	B.2020.06.S1.405557	B.2009.07.S1.405524
NR_044022.2_Howardella_ureilytica_strain_GPC_589_16S_ribosomal_RNA_gene__complete_sequence	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	2	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	6	0	0
NR_043604.1_Campylobacter_concisus_strain_ATCC_33237_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_043319.1_Alistipes_shahii_strain_WAL_8301_16S_ribosomal_RNA_gene__partial_sequence	0	3	7	5	0	7	2	0	0	0	0	0	7	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_043551.1_Lactonifactor_longoviformis_strain_ED-Mt61_PYG-s6_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
NR_043550.1_{Clostridium}_saccharogumia_strain_SDG-Mt85-3Db_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NR_043681.1_{Clostridium}_citroniae_strain_RMA_16102_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	3	2	0	1	0	0	0	2	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	3	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0
NR_044048.1_Coprococcus_comes_strain_ATCC_27758_16S_ribosomal_RNA_gene__partial_sequence	16	0	0	1	0	0	0	0	24	0	0	11	2	13	9	6	0	6	4	3	0	0	0	3	0	0	8	0	1	0	3	2	7	0	0	0	0	0	0	15	0	0	2	9	3	3	13	0	0	0	0	7	0	7	3	0	24	10	2	4	7	7	8	1	14	0	5	0	17	3	5	0	0	0	6	0	7	1	15	1	15	12	4	14	2	0	1	1	1	0	0	0	6	0	1
NR_044289.1_{Clostridium}_lavalense_strain_CCRI-9842_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	7	0	1	0	0	2	0	1	1	17	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
NR_044153.1_Veillonella_denticariosi_strain_RBV106_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NR_044091.1_Veillonella_rogosae_strain_CF100_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NR_044731.2_{Eubacterium}_biforme_strain_DSM_3989_16S_ribosomal_RNA_gene__complete_sequence	161	12	36	14	0	3	6	0	0	0	0	4	15	0	0	0	0	22	0	10	0	15	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	18	179	0	0	0	0	0	13	14	0	5	97	71	0	22	0	5	12	0	0	0	4	0	138	0	0	0	0	0	0	0	89	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	150	0	0
NR_044715.2_{Clostridium}_clostridioforme_strain_ATCC_25537_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	1	0	1	12	0	2	0	6	0	1	0	0	0	3	1	4	2	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	0	10	0
NR_044490.1_Butyricicoccus_pullicaecorum_strain_25-3_16S_ribosomal_RNA_gene__partial_sequence	2	0	3	0	1	0	2	0	0	0	6	0	0	6	1	0	0	2	0	0	0	0	3	2	0	0	1	0	0	0	0	0	1	0	0	0	4	9	0	5	0	0	3	2	0	0	0	0	1	0	0	0	3	0	0	0	5	2	1	1	2	10	0	0	2	0	2	0	1	0	0	0	3	4	7	0	4	0	1	1	0	3	2	0	0	0	0	0	0	2	0	0	14	0	1
NR_044644.2_Eubacterium_desmolans_strain_ATCC_43058_16S_ribosomal_RNA_gene__complete_sequence	0	1	0	0	6	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	2	0
NR_044636.1_Odoribacter_splanchnicus_strain_NCTC_10825_16S_ribosomal_RNA_gene__complete_sequence	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	3	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0
NR_044749.1_Aggregatibacter_segnis_strain_ATCC_33393_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_074535.1_Odoribacter_splanchnicus_strain_DSM_220712_16S_ribosomal_RNA_gene__complete_sequence	0	1	0	0	0	0	0	0	17	0	11	0	0	57	69	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	40	0	0	0	20	23	0	20	0	0	41	51	0	0	0	23	5	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	2	9	0	0	0	0	0	13	10	14	50	0	0	0	4	58	3	0	31	7	0	0	0	0	0	50	0	0	0	0	0
NR_074575.1_Anaerococcus_prevotii_strain_DSM_20548_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_074634.1_Eubacterium_rectale_strain_ATCC_33656_16S_ribosomal_RNA_gene__complete_sequence	79	7	22	34	48	11	19	50	133	29	106	9	6	58	55	11	60	9	35	14	0	16	210	3	44	0	17	0	18	0	19	47	17	14	28	0	115	103	192	16	26	11	31	28	9	128	10	135	101	14	64	7	24	161	32	31	33	83	34	8	1	9	11	142	10	95	7	0	30	41	9	124	146	146	32	0	89	15	2	32	2	67	12	3	43	25	75	81	12	29	0	0	58	0	70
NR_112936.1_Bacteroides_fragilis_strain_JCM_11019_16S_ribosomal_RNA_gene__partial_sequence	134	0	0	0	0	0	0	0	0	12	0	61	0	85	71	0	33	76	5	0	0	0	0	28	0	0	96	0	3	0	7	26	49	11	8	0	0	0	0	43	0	3	49	48	10	0	158	0	0	0	0	0	0	382	8	0	142	244	95	51	0	55	48	81	0	0	30	0	120	71	59	0	0	0	64	0	201	36	0	56	0	168	70	0	85	0	66	191	138	77	0	0	199	0	61
NR_104737.1_Eubacterium_oxidoreducens_strain_G41_16S_ribosomal_RNA_gene__partial_sequence	72	219	322	177	105	279	244	81	40	3	34	71	254	331	219	251	15	7	7	2	0	309	18	23	9	0	36	0	12	0	0	17	105	11	11	0	89	41	53	124	60	1	229	216	7	89	28	10	126	47	4	358	177	46	4	117	54	139	53	44	228	17	30	4	218	142	19	0	98	0	0	24	30	42	176	0	180	3	125	173	203	116	13	353	6	20	68	5	0	344	0	0	96	2	20
NR_104687.1_Blautia_hansenii_strain_JCM_14655_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	60	0	2	0	0	43	0	24	0	81	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	2	0	0	1	0	0	0	4	0	0	74	0	0	0	0	1	1	0	33	3	0	0	0	1	1	0	0	1	0	1	0	0	0	32	19	3	35	1
NR_102944.1_Alistipes_finegoldii_strain_DSM_17242_16S_ribosomal_RNA_gene__complete_sequence	21	0	0	0	0	0	0	2	192	5	5	0	0	0	0	55	4	0	4	1	19	0	1	0	4	35	0	53	16	42	17	4	0	19	10	42	4	3	0	0	1	0	0	0	3	0	26	1	4	2	3	54	0	11	18	0	17	15	35	0	37	0	0	9	20	0	0	4	19	26	9	9	2	3	0	3	8	9	14	0	9	9	0	55	38	3	29	41	22	0	54	26	36	34	41
NR_074902.1_Escherichia_fergusonii_strain_ATCC_35469_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_074823.1_Cupriavidus_taiwanensis_strain_LMG_19424_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_102852.1_{Clostridium}_saccharolyticum_strain_WM1_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NR_102936.1_Atopobium_parvulum_strain_DSM_20469_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_102884.1_Ruminococcus_champanellensis_strain_18P13_16S_ribosomal_RNA_gene__complete_sequence	0	7	0	6	0	5	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	5	1	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0
NR_104735.1_Butyrivibrio_crossotus_strain_DSM_2876_16S_ribosomal_RNA_gene__partial_sequence	0	3	4	6	0	0	1	0	10	0	0	0	8	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	4	0	0	11	0	0	0	0	0	0	0	0	0	0	0
NR_104836.1_Lactobacillus_rogosae_strain_ATCC_27753_16S_ribosomal_RNA_gene__partial_sequence	61	0	6	26	0	27	1	0	6	0	3	31	18	47	121	48	0	9	0	13	11	4	11	7	0	8	5	1	0	27	0	1	134	0	0	0	0	2	0	177	0	1	125	160	0	29	52	11	5	0	0	26	78	41	1	3	20	42	0	7	2	13	5	0	0	1	22	14	6	0	0	4	2	0	250	5	29	0	5	396	6	29	180	22	0	0	0	0	0	323	8	7	7	10	1
NR_104758.1_Lachnospira_multipara_strain_D32_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	2	0	0	2	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0
NR_104744.1_Terrisporobacter_mayombei_strain_SFC-5_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104803.1_{Eubacterium}_contortum_strain_DSM_3982_16S_ribosomal_RNA_gene__partial_sequence	2	0	0	3	0	0	0	0	1	0	0	2	2	0	0	0	0	1	0	9	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	2	0	2	0	0	0	0	0	0	4	1	0	0	0	2	0	0	0	1	3	2	0	0	0	1	2	0	0	0	1	2	4	0	0	4	4	0	0	1	3	1	1	0	0	4	0	1	0	0	0	1	0	0	2	0	2	0	0
NR_104799.1_Anaerostipes_hadrus_strain_DSM_3319_16S_ribosomal_RNA_gene__partial_sequence	6	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	3	0	0	0	0	1	0	0	0	0	2	2	0	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	2	0	0
NR_112933.1_Bacteroides_cellulosilyticus_strain_JCM_15632_16S_ribosomal_RNA_gene__partial_sequence	0	6	7	18	556	4	27	502	0	359	0	0	7	0	0	0	640	0	376	0	0	8	0	0	814	0	0	0	61	0	357	610	0	165	67	0	0	0	246	0	598	0	0	0	394	32	0	0	0	830	304	1	3	0	444	10	0	0	70	0	0	0	0	17	1	0	0	0	0	26	27	0	0	0	0	0	0	29	0	0	2	0	0	2	56	739	56	75	25	0	0	0	0	0	65
NR_112932.1_Bacteroides_caccae_strain_JCM_9498_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	33	0	0	13	63	0	90	18	0	115	76	26	0	17	0	21	0	0	79	26	3	0	20	0	0	0	0	0	147	0	0	0	113	74	18	172	7	5	155	98	0	3	0	63	118	7	36	44	0	0	0	2	0	0	0	17	71	12	48	0	71	83	15	0	0	0	0	104	96	46	138	0	0	0	49	44	48	0	134	76	0	17	0	0	0	113	0	0	0	0	0
NR_112902.1_Phascolarctobacterium_succinatutens_strain_YIT_12067_16S_ribosomal_RNA_gene__partial_sequence	12	5	9	9	0	14	5	0	30	0	0	0	3	0	0	27	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	56	5	2	0	6	8	8	0	0	42	0	0	0	43	0	0	0	8	0	0	0	0	0	0	0	4	0	53	0	39	7	0	31	0	0	0	0	0	0	0	0	9	0	0
NR_112077.1_Pseudomonas_fragi_strain_IFO_3458_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NR_109626.1_Parvularcula_dongshanensis_strain_SH25_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104897.1_Lautropia_mirabilis_strain_SSI_AB_2188_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104899.1_Bacteroides_xylanolyticus_strain_X5-1_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_109014.1_Blautia_faecis_strain_M25_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_109720.1_Streptococcus_rubneri_strain_LMG_27207_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_111994.1_Streptococcus_sanguinis_strain_SK1_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_112900.1_Christensenella_minuta_strain_YIT_12065_16S_ribosomal_RNA_gene__partial_sequence	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_112553.1_{Clostridium}_glycyrrhizinilyticum_strain_ZM35_16S_ribosomal_RNA_gene__complete_sequence	0	2	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	1	1	7	0	6	10	0	1	3	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	3	2	1	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0
NR_112226.1_Clostridium_sardiniense_strain_DSM_2632_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_112169.1_Clostridium_perfringens_strain_ATCC_13124_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_112935.1_Bacteroides_eggerthii_strain_JCM_12986_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	3	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	3	0	0	0	0	0	0	0	0	0
NR_112939.1_Bacteroides_nordii_strain_JCM_12987_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	41	0	0	52	24	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	24	0	0	0	0	0	0	0	0	28	22	9	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	6	0	0	18	0	12	0	0	0	0	0	0	0	0	0
NR_112946.1_Bacteroides_vulgatus_strain_JCM_5826_16S_ribosomal_RNA_gene__partial_sequence	843	210	344	807	246	343	1196	354	125	509	1225	637	357	419	744	370	661	1063	537	900	1752	284	1331	985	799	1498	1242	1848	468	816	425	728	1668	624	379	1566	1478	1341	720	1685	537	1067	713	1132	559	970	957	1675	501	479	722	775	790	2471	623	893	926	569	1352	1355	547	1033	1283	1454	511	693	1201	1348	1511	2129	1231	1366	1335	1028	1464	1368	1288	1909	444	809	541	1189	2181	490	1472	742	729	605	2331	610	1353	2288	1509	1108	1139
NR_112945.1_Bacteroides_uniformis_strain_JCM_5828_16S_ribosomal_RNA_gene__partial_sequence	57	54	107	44	194	236	98	578	25	176	15	96	14	178	154	42	275	131	180	39	222	167	36	47	70	317	140	367	137	295	218	232	114	189	149	418	16	16	145	71	226	67	126	161	263	138	73	58	7	137	208	105	135	422	160	48	84	72	86	138	64	94	59	564	49	7	96	114	3	102	192	25	14	19	191	197	123	138	110	196	85	95	98	99	94	143	100	181	59	188	332	217	10	428	64
