#OTU ID	TS32.299074	TS195.2.298978	TS136.299091	TS51.299145	TS49.2.299169	TS14.299212	TS5.299045	TS37.299147	TS82.2.299057	TS167.2.299004	TS31.299055	TS106.2.299179	TS56.2.299192	TS26.299185	TS33.299224	TS28.299120	TS49.298982	TS131.2.298993	TS126.299046	TS117.298949	TS126.2.298986	TS50.299027	TS137.298959	TS167.299073	TS16.299068	TS91.2.299008	TS156.299155	TS15.2.299128	TS155.2.298990	TS19.2.298956	TS150.299173	TS141.299084	TS94.299193	TS27.299223	TS39.299167	TS50.2.299158	TS2.299130	TS77.299105	TS6.2.299094	TS22.299221	TS168.2.298985	TS132.299044	TS63.2.299109	TS19.298958	TS94.2.299160	TS162.2.299140	TS143.299098	TS120.2.299136	TS184.299203	TS75.299153	TS56.299021	TS182.2.299113	TS62.2.299088	TS20.299059	TS109.2.299100	TS106.299035	TS21.299189	TS57.299197	TS181.299047	TS9.299144	TS185.299148	TS192.299012	TS160.298976	TS130.2.298955	TS155.299082	TS131.299040	TS51.2.299062	TS57.2.299112	TS75.2.298948	TS139.299195	TS65.299182	TS107.2.298960	TS116.299165	TS183.298979	TS116.2.299078	TS3.298967	TS140.2.299087	TS179.298987	TS133.299149	TS15.299020	TS95.299180	TS5.2.298961	TS149.298994	TS166.2.298980	TS169.298977	TS29.298974	TS183.2.299060	TS119.299110	TS23.299159	TS97.2.299190	TS32.2.298970	TS161.299188	TS37.2.299096	TS33.2.299054	TS118.2.298966	TS89.299011	TS195.299150	TS76.2.299161	TS30.298973	TS152.2.299097	TS92.299206	TS137.2.299107	TS55.2.298952	TS142.2.298963	TS7.2.299010	TS151.299215	TS166.299085	TS165.2.299138	TS142.299170	TS35.298981	TS97.299015	TS98.2.299041	TS138.299141	TS103.299049	TS181.2.299083	TS186.299199	TS178.2.299168	TS132.2.299033	TS169.2.298975	TS115.298998	TS34.299217	TS8.299198	TS146.2.299211	TS39.2.299009	TS83.2.299171	TS138.2.299162	TS6.299086	TS30.2.299050	TS147.2.299003	TS179.2.299016	TS8.2.299029	TS4.299175	TS180.299063	TS66.2.299157	TS134.299196	TS25.2.299001	TS100.298999	TS2.2.299116	TS182.299201	TS145.298950	TS109.299099	TS193.2.299051	TS140.298995	TS25.299024	TS86.2.299219	TS69.2.298972	TS61.2.299186	TS110.299019	TS144.2.299166	TS153.299184	TS128.2.299216	TS165.298951	TS26.2.299028	TS1.299139	TS133.2.299076	TS38.2.299081	TS83.299134	TS90.298953	TS134.2.298989	TS104.299154	TS88.2.299002	TS7.299061	TS136.2.298983	TS64.2.299164	TS62.299066	TS96.2.299214	TS110.2.299101	TS147.299111	TS95.2.299006	TS141.2.299017	TS139.2.299031	TS190.299218	TS111.299174	TS67.2.299127	TS87.299172	TS194.299181	TS151.2.298991	TS71.2.299080	TS13.299018	TS168.299115	TS111.2.298964	TS10.2.299108	TS66.299194	TS117.2.299030	TS191.299146	TS74.2.299132	TS43.299095	TS170.2.299205	TS152.299135	TS99.2.299069	TS20.2.299090	TS156.2.299036	TS68.2.298971	TS70.299093	TS11.298996	TS100.2.298944	TS128.299117	TS92.2.299118	TS164.299125	TS21.2.299079	TS135.299142	TS105.299210	TS91.299152	TS38.298997	TS85.299053	TS145.2.299151	TS127.2.299143	TS162.299124	TS164.2.299007	TS129.2.299037	TS119.2.299032	TS68.299202	TS31.2.299187	TS125.2.299067	TS89.2.299023	TS64.299137	TS143.2.299034	TS127.299133	TS194.2.299056	TS86.299064	TS74.299177	TS85.2.299119	TS88.299013	TS55.298947	TS178.299126	TS71.298968	TS63.299005	TS84.2.298962	TS120.298992	TS10.299123	TS163.299072	TS78.299102	TS125.298984	TS163.2.299114	TS9.2.298969	TS90.2.299200	TS193.299075	TS70.2.299052	TS12.299104	TS96.299089	TS4.2.298988	TS65.2.299065	TS13.2.298954	TS87.2.298965	TS98.299220	TS27.2.299025	TS130.299178	TS3.2.299103	TS154.2.299022	TS105.2.299038	TS118.299163	TS69.299058	TS124.298945	TS148.299000	TS115.2.299043	TS101.2.299207	TS72.299209	TS185.2.298957	TS144.298946	TS103.2.299213	TS61.299129	TS124.2.299092	TS11.2.299208	TS67.299039	TS76.299071	TS129.299204	TS160.2.299131	TS78.2.299070	TS146.299014	TS82.299048	TS12.2.299176	TS107.299042	TS44.299183	TS17.299122	TS135.2.299222	TS1.2.299121	TS84.299191	TS73.299077	TS72.2.299026	TS104.2.299106	TS170.299156
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae	116	85	26	396	16	34	3	17	24	39	698	2	0	351	87	38	0	4	17	44	29	0	36	69	75	4	10	18	6	1	2	13	27	58	106	0	444	2	18	20	139	85	25	34	53	4	37	4	4	0	13	21	16	385	21	8	55	1	12	177	16	655	8	0	6	6	45	0	1	13	38	5	21	57	11	81	1	3	33	207	101	0	36	7	26	6	1	3	0	10	21	34	109	2	18	19	64	11	116	122	0	19	0	225	5	172	58	121	20	10	3	0	1	1	8	1	0	47	32	8	4	554	266	50	4	12	54	154	274	5	11	70	12	178	23	166	33	106	105	74	22	24	9	205	15	17	8	38	95	45	18	53	225	140	13	79	2	57	69	56	19	153	57	123	26	60	285	82	49	32	23	45	72	11	7	24	220	24	107	59	45	0	325	16	4	36	19	2	139	30	54	28	12	31	27	4	42	0	10	3	80	4	0	8	0	397	27	30	32	40	16	17	152	2	54	194	63	188	20	13	32	26	18	0	0	21	123	1	0	0	55	5	22	90	51	90	5	24	0	22	33	138	44	3	16	36	0	56	19	18	16	161	33	66	0	0	23	22	26	49	1	91	20	9	27	37	5	4	346	0	0	4	6	1	71	31	8	90	6	1	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__stercorea	1	0	54	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	278	1	0	221	0	0	4	0	1	0	0	0	0	0	2	0	461	0	0	0	0	0	0	0	0	76	0	0	0	724	0	1	0	0	0	0	0	0	0	0	132	0	19	0	0	0	0	0	0	0	8	0	47	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	0	18	0	0	0	0	0	0	0	79	0	1	0	0	0	0	95	1	0	28	10	4	0	0	0	0	614	0	0	37	0	0	0	0	0	0	0	0	0	0	0	14	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	0	0	0	0	0	0	0	0	0	0	0	14	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	16	0	1	0	0	0	0	0	0	0	0	0	0	1	0	36	0	91	0	0	1	0	0	0	2	0	0	0	1	1	0	0	90	1	0	0	0	2	0	17	0	0	0	0	13	0	0	0	1	2	38	0	0	0	0	0	0	0	0	0	0	0	100	0	1	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__RF16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	2	0	0	0	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__massiliensis	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	0	0	0	1	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__indistinctus	8	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	3	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	3	0	0	0	0	4	0	2	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	4	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	3	1	1	30	9	116	4	0	4	7	34	33	3	40	102	3	23	4	361	5	453	62	2	4	40	11	20	32	0	18	17	20	3	81	3	7	1	11	18	129	0	1	8	15	0	0	10	22	2	2	0	10	20	14	0	56	20	7	6	18	4	2	0	1	0	5	12	15	0	10	5	46	3	10	1	0	1	5	14	25	6	2	41	53	2	1	65	2	40	3	9	0	10	1	2	1	1	35	1	4	0	1	3	3	7	2	1	0	4	9	6	6	2	2	14	4	22	29	3	1	3	4	0	6	1	1	11	0	6	4	0	0	0	0	0	13	2	1	4	1	1	1	0	91	0	1	8	12	60	1	21	1	19	0	9	37	0	52	5	1	1	1	1	2	2	6	1	19	6	27	5	7	45	0	22	3	8	7	8	3	18	1	0	0	1	0	1	18	0	0	6	8	1	0	11	19	20	13	3	7	4	3	5	49	1	1	0	0	2	2	2	1	2	0	0	4	18	0	0	3	9	0	0	10	8	23	1	6	0	9	3	0	1	5	22	97	0	4	36	27	2	2	6	7	1	26	0	0	0	0	0	423	4	0	0	10	17	4	121	6	3	2	6	2	4	12	0	19	0	5	12	21	40	0	1	0	0	2	0	0	0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	119	0	0	2	0	1	0	0	0	0	1	0	9	15	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	112	0	0	1	0	0	0	4	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]	84	15	14	109	0	3	17	2	0	0	6	0	0	1	55	0	0	0	5	0	74	0	10	0	0	0	0	1	12	0	5	2	1	2	45	0	0	0	3	0	0	0	0	22	1	0	8	4	2	0	0	5	0	88	18	0	3	1	0	0	19	0	2	0	5	0	25	0	0	4	13	6	0	40	0	14	9	0	0	27	0	0	22	0	14	0	2	3	0	0	20	0	7	4	4	11	12	3	62	0	0	2	0	0	0	0	0	23	0	0	2	0	0	1	0	1	0	2	32	0	0	111	57	34	0	1	8	17	0	0	8	59	1	46	0	0	11	0	27	0	14	1	2	3	5	6	2	16	1	46	1	33	1	130	1	17	0	47	0	0	9	5	24	0	0	13	21	0	1	3	10	12	24	4	7	0	1	2	72	0	12	1	23	0	0	5	7	7	0	0	20	0	7	7	1	0	0	0	0	0	11	0	0	1	0	1	35	0	0	0	5	2	0	0	21	0	3	38	0	14	5	0	14	0	0	3	0	1	1	1	9	2	2	14	0	29	0	8	0	3	17	53	16	0	0	0	0	3	11	0	10	0	1	16	0	0	0	23	1	6	0	1	1	1	2	0	0	0	65	0	1	5	7	0	15	28	0	2	1	0	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]	0	0	0	0	0	0	4	0	0	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	1	0	107	0	0	0	0	0	0	0	0	1	1	0	3	0	0	0	0	28	0	6	0	0	0	0	0	19	0	38	0	45	2	1	0	0	0	321	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	1	0	38	0	0	0	0	0	0	1	1	0	64	3	2	0	1	1	0	0	0	0	74	0	1	0	0	0	1	0	0	2	1	0	0	14	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	276	0	1	0	1	0	0	0	0	0	0	206	0	5	0	0	0	1	0	82	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	2	0	0	2	0	0	1	1	0	2	0	0	0	0	1	0	0	1	0	0	0	0	74	3	5	0	0	0	2	0	0	0	0	1	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	47	0	0	0	0	0	0	2	1	0	3	0	0	0	1	0	0	0	7	0	0	0	141	0	0	0	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	70	0	0	0	0	0	0	3	0	0	27	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter	7	1	28	0	0	0	0	1	0	0	0	0	0	16	1	2	0	0	0	0	0	0	7	0	0	0	0	0	2	0	0	0	1	6	0	0	15	0	1	1	0	15	0	0	2	0	0	12	0	0	0	3	0	11	0	0	0	0	5	0	0	18	1	0	1	0	0	0	0	0	0	0	4	3	1	0	0	0	0	5	7	0	3	0	3	0	0	0	0	0	7	0	11	0	0	0	0	2	4	0	0	2	0	0	0	8	2	16	0	0	0	0	1	0	1	0	1	8	4	2	0	0	48	0	0	1	2	4	4	0	0	4	0	15	0	2	0	3	8	0	1	1	0	9	1	0	1	0	0	4	0	3	2	9	0	6	0	0	0	0	0	6	58	69	1	0	8	1	6	0	0	7	2	0	15	2	6	0	4	0	9	0	12	0	0	1	0	10	1	0	4	0	3	3	0	0	0	0	0	0	5	0	0	0	0	1	2	0	0	0	0	0	0	0	0	76	0	3	1	0	2	0	0	0	0	0	0	0	0	0	6	0	4	1	0	1	1	2	0	0	2	5	0	4	0	1	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	2	0	121	0	0	0	0	0	11	3	0	3	1	0	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Butyricimonas	23	0	5	0	0	4	1	2	0	0	59	0	0	0	17	0	0	0	3	6	10	0	3	0	7	0	2	0	1	0	0	1	0	0	14	0	0	0	4	0	22	0	0	1	0	0	3	9	0	0	0	5	0	0	2	0	0	0	10	0	0	0	2	0	2	0	0	0	0	1	0	0	2	11	6	6	0	0	0	0	0	0	10	0	0	0	1	10	0	0	18	0	4	2	9	11	0	0	0	3	1	0	0	37	1	0	10	18	10	0	0	0	0	0	3	0	1	0	0	1	0	17	9	14	0	0	16	0	0	0	3	3	0	16	0	0	1	0	21	0	7	0	1	0	0	0	0	2	12	0	0	3	0	6	0	1	0	0	0	0	0	13	9	0	0	0	4	0	0	10	0	3	0	0	2	0	0	0	6	4	1	0	9	4	0	2	13	0	7	0	0	0	1	0	0	0	0	1	0	0	4	0	0	0	0	0	1	0	0	0	11	0	8	0	10	0	7	0	0	1	3	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	2	0	2	1	0	0	0	0	1	0	8	0	0	6	4	0	0	0	5	0	0	0	0	0	0	0	0	0	14	0	0	0	1	1	4	0	0	0	0	0	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__Paraprevotella	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	6	0	0	0	0	0	11	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	6	0	0	0	0	0	0	3	0	0	0	0	132	0	0	0	0	0	0	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	8	2	0	0	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Bacilli	2	0	2	44	0	43	0	0	0	67	1	2	0	35	0	1	0	0	1	4	8	7	0	6	0	0	0	4	1	6	11	0	0	28	0	0	23	5	0	30	0	0	1	1	5	0	6	0	0	0	0	24	3	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	7	59	2	0	0	0	2	0	4	4	0	0	32	17	10	0	0	1	9	3	0	0	1	1	3	0	0	1	0	0	0	12	0	1	20	0	2	3	2	11	2	1	0	0	0	0	6	3	6	9	0	17	1	2	0	0	0	0	4	0	0	0	0	1	1	152	0	2	8	0	0	0	0	140	0	0	6	0	0	1	4	24	116	1	0	0	0	0	1	0	0	1	0	2	0	3	0	0	2	0	2	0	11	0	0	0	0	1	0	0	3	0	0	0	0	0	2	12	0	2	0	0	0	2	0	0	6	0	5	0	0	0	0	0	2	2	5	0	23	0	1	0	0	3	0	55	1	14	0	1	0	0	0	12	0	29	0	0	0	1	1	12	0	0	0	0	0	2	0	0	0	6	0	0	0	2	0	0	0	0	0	0	3	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	9	0	1	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
