#OTU ID	SRR521257	SRR521243	SRR521217	SRR521246	SRR521191	SRR521173	SRR521204	SRR521185	SRR521251	SRR521252	SRR521193	SRR521230	SRR521229	SRR521220	SRR521175	SRR521227	SRR521186	SRR521215	SRR521222	SRR521242	SRR521221	SRR521250	SRR521178	SRR521199	SRR521233	SRR521224	SRR521187	SRR518987	SRR515153	SRR521198	SRR521206	SRR521177	SRR521241	SRR521216	SRR521261	SRR521181	SRR521245	SRR521248	SRR521201	SRR521236	SRR521188	SRR521265	SRR521211	SRR521254	SRR521219	SRR521184	SRR521196	SRR521205	SRR521213	SRR521208	SRR521214	SRR521263	SRR521174	SRR521259	SRR521195	SRR521189	SRR521247	SRR521212	SRR521180	SRR521238	SRR521225	SRR521194	SRR521234	SRR521255	SRR521209	SRR521172	SRR521207	SRR521190	SRR521232	SRR521256	SRR521262	SRR521226	SRR521264	SRR521192	SRR521179	SRR521244	SRR521237	SRR521223	SRR521197	SRR521176	SRR521235	SRR521253	SRR521202	SRR521260	SRR521183	SRR521210	SRR521231	SRR521182	SRR521200	SRR521203	SRR521258	SRR521239	SRR521240	SRR521249	SRR521228
NR_044289.1_{Clostridium}_lavalense_strain_CCRI-9842_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_044346.1_Joostella_marina_strain_En5_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_044490.1_Butyricicoccus_pullicaecorum_strain_25-3_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NR_044850.1_Prevotella_nigrescens_16S_ribosomal_RNA_gene__partial_sequence	0	0	1	0	4	6	0	0	0	0	6	0	0	0	2	5	3	0	0	0	0	6	4	0	0	0	0	0	2	1	0	1	0	0	0	1	0	0	1	1	1	0	0	0	1	0	2	0	0	0	0	0	3	0	1	1	0	4	0	1	0	3	0	0	0	0	3	0	0	0	0	1	0	1	1	0	0	0	2	1	0	0	0	0	2	3	0	1	1	0	0	0	2	0	0
NR_044647.2_{Eubacterium}_dolichum_strain_ATCC_29143_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_044645.2_Dorea_formicigenerans_strain_ATCC_27755_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_044644.2_Eubacterium_desmolans_strain_ATCC_43058_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	1	0	0	2	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0
NR_044799.1_Raoultella_ornithinolytica_strain_CIP_103364_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_044741.1_Haemophilus_ducreyi_strain_CIP_54.2_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
NR_044847.4_Caedibacter_caryophilus_strain_221_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_044941.1_Simplicispira_metamorpha_strain_DSM_1837_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_074333.1_Ethanoligenens_harbinense_strain_YUAN-3_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113074.1_Odoribacter_laneus_strain_JCM_16069_16S_ribosomal_RNA_gene__partial_sequence	3	2	6	3	3	3	0	7	1	0	8	2	4	3	4	5	4	0	4	2	2	10	8	5	0	1	17	5	1	4	0	5	0	0	1	4	6	2	2	1	10	3	2	0	5	9	10	5	3	1	5	0	7	5	7	8	2	6	6	2	3	1	2	0	1	4	1	9	4	2	3	3	0	10	7	3	1	3	4	6	2	1	4	3	6	12	0	5	4	5	0	5	9	0	0
NR_104799.1_Anaerostipes_hadrus_strain_DSM_3319_16S_ribosomal_RNA_gene__partial_sequence	6	9	0	4	157	162	0	86	0	11	56	68	1	7	53	186	134	168	14	14	101	33	34	38	16	0	7	118	108	20	0	22	1	6	1	224	5	0	4	4	26	5	61	5	18	36	56	74	16	2	1	7	8	1	76	456	4	7	42	0	121	129	1	7	9	88	151	73	1	0	2	122	5	14	46	0	1	1	45	68	8	7	1	0	13	0	1	19	35	9	0	2	0	13	3
NR_074793.1_Oscillibacter_valericigenes_strain_Sjm18-20_16S_ribosomal_RNA_gene__complete_sequence	1	2	0	2	52	50	0	40	1	10	58	11	3	197	51	72	23	70	138	1	86	41	81	24	5	1	87	12	18	79	0	63	0	0	0	128	13	1	0	1	140	5	91	2	111	24	75	56	144	1	137	4	72	0	21	43	1	77	55	1	95	30	2	7	0	22	81	88	2	3	0	73	4	51	32	0	1	0	33	21	4	2	1	0	105	2	0	22	56	61	2	0	0	3	3
NR_074535.1_Odoribacter_splanchnicus_strain_DSM_220712_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
NR_074447.1_Clostridium_kluyveri_strain_NBRC_12016_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_074399.1_Ruminococcus_albus_strain_7_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NR_074490.1_Cellulomonas_flavigena_strain_DSM_20109_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_074613.1_{Eubacterium}_eligens_strain_ATCC_27750_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	13	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
NR_074549.1_Gottschalkia_acidurici_strain_9a_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_074536.1_Cellulosilyticum_lentocellum_strain_DSM_5427_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_074606.1_Thermovirga_lienii_strain_DSM_17291_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_074645.1_Filifactor_alocis_strain_ATCC_35896_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_074634.1_Eubacterium_rectale_strain_ATCC_33656_16S_ribosomal_RNA_gene__complete_sequence	0	1	0	0	4	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_074907.1_Desulfohalobium_retbaense_strain_DSM_5692_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NR_112931.1_Bacteroides_acidifaciens_strain_JCM_10556_16S_ribosomal_RNA_gene__partial_sequence	21	20	88	0	18	15	11	33	45	0	59	7	17	0	23	20	45	61	0	32	78	48	68	20	25	14	0	31	19	29	6	42	15	21	14	48	95	30	26	2	23	62	60	45	25	50	35	24	0	18	1	16	35	65	25	7	4	40	33	28	42	17	0	7	32	13	18	38	50	51	10	13	4	45	30	58	6	19	37	21	0	21	22	57	23	4	34	25	19	42	56	36	69	15	1
NR_112654.1_{Clostridium}_celerecrescens_strain_18A_16S_ribosomal_RNA_gene__partial_sequence	2	0	0	0	43	29	0	25	0	0	14	1	5	4	24	14	38	16	3	1	23	0	19	5	3	1	6	9	22	46	3	31	0	0	0	42	3	0	0	1	53	0	9	23	55	51	21	4	2	0	0	13	24	4	15	31	1	29	79	0	3	0	0	0	0	6	3	33	0	4	3	12	7	41	15	0	1	0	43	30	2	0	2	0	41	3	0	13	21	30	2	0	1	1	0
NR_109439.1_Parabacteroides_chartae_strain_NS31-3_16S_ribosomal_RNA_gene__partial_sequence	2	2	2	3	2	2	2	0	0	5	2	5	2	2	1	2	0	3	1	6	2	1	1	1	5	0	1	1	1	1	3	4	3	3	1	1	3	0	1	3	3	6	1	2	1	1	2	0	0	2	1	3	0	2	2	0	2	1	1	5	1	2	6	1	1	2	3	1	4	2	1	2	1	1	4	2	0	1	2	3	4	3	1	0	2	0	1	0	3	1	1	0	1	0	0
NR_108630.1_Natranaerovirga_hydrolytica_strain_APP2_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	6	0	0	0	0	1	1	0	0	3	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	0	1	0	5	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
NR_104927.1_Lactobacillus_fermentum_strain_CIP_102980_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104907.1_Eubacterium_coprostanoligenes_strain_HL_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	9	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	6	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0
NR_104846.1_Gemmiger_formicilis_strain_X2-56_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104940.1_Escherichia_hermannii_strain_CIP_103176_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104990.1_Desulfovibrio_desulfuricans_strain_Essex_6_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_108636.1_Natranaerovirga_pectinivora_strain_AP3_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
NR_112170.1_Clostridium_butyricum_strain_ATCC_19398_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_112835.1_Parabacteroides_gordonii_strain_MS-1_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_112878.1_Prevotella_aurantiaca_strain_OMA31_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113015.1_Bacteroides_chinchillae_strain_JCM_16497_16S_ribosomal_RNA_gene__complete_sequence	13	10	54	3	24	15	6	23	0	1	28	6	0	0	2	12	21	15	2	5	16	29	4	0	13	14	2	2	13	2	34	0	27	12	2	45	3	25	24	9	30	20	18	20	3	21	2	11	1	26	4	0	26	1	0	2	17	2	22	17	22	19	3	0	13	7	7	1	16	2	0	12	15	35	11	2	8	14	24	0	2	3	34	0	17	0	2	1	18	1	69	7	2	5	0
NR_112937.1_Bacteroides_helcogenes_strain_JCM_6297_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_112979.1_Cytophaga_fermentans_strain_NBRC_15936_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	2	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0
NR_112945.1_Bacteroides_uniformis_strain_JCM_5828_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NR_112956.1_Angustibacter_luteus_strain_TT07R-79_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113014.1_Bacteroides_rodentium_strain_JCM_16496_16S_ribosomal_RNA_gene__partial_sequence	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NR_113070.1_Bacteroides_oleiciplenus_strain_JCM_16102_16S_ribosomal_RNA_gene__partial_sequence	3	3	19	0	2	8	3	10	0	0	8	0	0	0	3	7	39	19	0	3	17	5	0	0	4	0	0	1	6	0	6	0	0	1	1	21	0	5	11	0	0	16	19	10	0	20	0	2	0	0	0	0	0	0	1	4	0	0	7	0	13	4	0	0	4	3	8	0	6	0	0	1	0	30	9	4	0	2	0	6	0	3	7	11	0	0	1	0	0	0	7	1	0	5	0
NR_113067.1_Bacteroides_faecis_strain_MAJ27_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113071.1_Bacteroides_paurosaccharolyticus_strain_JCM_15092_16S_ribosomal_RNA_gene__partial_sequence	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113080.1_Porphyromonas_cangingivalis_strain_JCM_15983_16S_ribosomal_RNA_gene__partial_sequence	3	1	6	5	5	0	5	4	5	6	0	4	3	0	2	2	2	2	0	12	0	5	1	0	8	3	5	2	3	0	3	1	4	3	1	1	4	3	9	1	1	2	5	2	2	4	3	0	1	4	1	3	2	6	2	1	4	3	2	5	4	2	5	6	7	3	2	4	5	8	1	0	4	0	2	6	2	4	1	3	4	0	4	1	1	2	1	0	1	4	10	3	1	3	0
NR_118690.1_{Ruminococcus}_gnavus_strain_ATCC_29149_16S_ribosomal_RNA_gene__complete_sequence	1	0	0	0	27	16	0	29	0	8	3	8	0	5	0	7	7	9	6	3	13	7	7	7	13	0	4	7	11	3	0	12	0	0	0	17	2	1	2	2	15	0	10	3	2	4	19	9	19	0	3	3	4	1	2	7	1	0	18	0	6	2	0	3	0	4	31	9	0	5	0	8	1	1	15	0	0	0	12	1	11	2	0	0	0	0	1	5	3	2	0	0	0	2	0
NR_113152.1_Alistipes_putredinis_strain_JCM_16772_16S_ribosomal_RNA_gene__partial_sequence	22	1	1	0	6	7	0	5	2	0	4	8	1	0	7	14	12	14	0	3	2	22	12	17	1	1	0	8	2	3	15	3	15	7	8	80	0	8	7	0	5	5	8	22	32	7	5	3	0	5	0	9	10	1	8	29	8	15	19	3	5	2	0	2	2	3	16	8	2	1	2	4	5	13	6	2	7	1	3	14	0	2	8	28	3	1	5	8	14	15	14	13	0	7	0
NR_113121.1_Prevotella_pallens_strain_JCM_11140_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113087.1_Porphyromonas_gingivicanis_strain_JCM_15907_16S_ribosomal_RNA_gene__partial_sequence	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0
NR_113099.1_Prevotella_corporis_strain_JCM_8529_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NR_113133.1_Dysgonomonas_capnocytophagoides_strain_JCM_16697_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
