#OTU ID	EMC04.441704	EM056.T3.441716	EM034.441676	EM056.441606	EM059.T3.441604	EM068.441712	EM086.441698	EM082.441607	EM065.441667	EM079.441724	EM124.441697	EM044.441601	EM040.441709	EM072.T3.441632	EM094.T3.441588	EM071.441747	EM039.441743	EM092.441616	EM090.T3.441662	EM076.441622	EM062.441720	EM150.441648	EM165.441597	EM061.441673	EMC01.441661	EM083.T3.441744	EM070.441682	EM133.441663	EMC09.441635	EM156.441613	EM108.441694	EMC05.441628	EM122.441699	EM059.441715	EM031.441732	EM049.T3.441671	EM130.441701	EMC07.441636	EM081.441618	EM134.441735	EM168.441668	EM167.441702	EM063.T3.441695	EM052.441625	EM146.441718	EM078.441658	EM140.441608	EM093.441602	EM091.441686	EM074.441596	EM095.T3.441590	EM057.441605	EM064.441592	EM152.441730	EM141.441684	EM086.T3.441746	EM144.441736	EM102.441633	EMC06.441610	EM101.441623	EM055.441603	EM145.441690	EM063.441621	EM178.441705	EM113.441619	EM131.441591	EM054.T3.441749	EM109.441669	EM118.441693	EM138.441753	EM100.441714	EM058.441637	EM066.T3.441647	EM169.441653	EM103.441691	EM043.441739	EM151.441595	EM147.441617	EM155.441678	EM117.441609	EM174.441652	EM036.441587	EMC08.441752	EM050.441672	EM065.T3.441614	EM136.441650	EM080.441727	EM111.441634	EM163.441642	EM042.441674	EM162.441728	EM033.441685	EM100.T3.441627	EM110.441723	EM084.441599	EM077.T3.441639	EM182.441681	EM098.441733	EM159.441719	EM222.441725	EM055.T3.441626	EM075.441644	EM046.441741	EM054.441707	EM126.441679	EM073.T3.441721	EM179.441612	EM071.T3.441734	EM072.441643	EM125.441659	EM173.441754	EM093.T3.441670	EM038.441649	EM066.441656	EM032.441683	EM129.441689	EM114.441710	EMC03.441713	EM090.441664	EM112.441630	EM049.441600	EM142.441711	EM116.441657	EM067.441615	EM060.T3.441729	EM096.441706	EM094.441640	EM148.441631	EM085.441675	EM160.441703	EM047.441722	EM057.T3.441589	EM106.441745	EM149.441655	EM047.T3.441645	EM132.441696	EM053.441738	EM098.T3.441740	EM166.441748	EM115.441641	EM158.441731	EM088.441638	EM087.441726	EM089.441742	EM170.441651	EM209.441665	EM137.441680	EM107.441620	EM105.441629	EM073.441594	EM123.441687	EM089.T3.441624	EM077.441646	EM083.441666	EMC02.441750	EM053.T3.441688	EM082.T3.441751	EM035.441593	EM139.441611	EM099.441708	EM069.441700	EM180.441692	EM135.441660	EM183.441654	EM095.441717	EM060.441677	EM037.441737	EM161.441598
322267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
322282	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
322505	0	0	0	0	0	0	1	0	0	0	0	3	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	7	0	0	6	0	2	0	0	0	0	0	0	0	0	0	14	0	0	0	0	16	0	0	18	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	10	0	1	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
322464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3229554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
322803	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3225199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
322835	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
323818	0	15	0	14	0	0	64	0	0	0	0	87	221	267	26	45	2	0	0	0	0	0	0	0	0	0	0	0	45	444	0	4	0	0	0	0	0	0	0	0	130	9	0	0	0	0	0	87	88	0	0	0	11	0	0	7	138	0	60	24	179	0	0	0	0	0	29	0	157	73	68	34	14	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	13	69	25	29	0	28	0	0	0	6	6	0	3	46	32	0	20	0	0	252	56	3	28	226	86	0	1	0	20	0	0	0	0	336	0	0	0	11	1	144	0	0	0	4	130	0	4	0	0	0	0	0	0	0	37	2	0	2	35	0	45	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
3232988	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	21	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	108	0	4	0	1	0	321	5	3	4	0	0	2	0	0	0	0	84	0	0	0	4	0	0	0	0	0	0	0	0	19	0	0	0	0	2	1	0	1	0	0	0	16	0	0	24	0	0	0	18	4	0	0	0	0	0	0	7	90	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	44	0	3	4	7	0	4	0	1	0	0	0	0	0	0	0	2	0	0	17	0	0	0	0	0	0	0	0	0	20	2	0	22	0	6	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	6	0	2	0	0	8	0	0	0	0
323200	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	69	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	46	0	48	0	0	0	0	0	0	6	0	0	0	0	4	5	0	0	0	0	0	0	1	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0
323778	0	0	0	2	0	0	0	0	5	0	0	2	0	2	0	20	1	0	0	0	0	0	0	0	6	7	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	57	2	0	28	0	0	6	0	0	0	0	8	0	0	2	0	0	18	0	0	0	1	0	0	0	0	4	0	1	11	1	1	0	0	0	1	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	3	0	0	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	10	0	0	0	0	0	3	1	8	0	0	0	0	0	3	0	0
323583	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3235048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
323501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
323903	0	1	0	1	0	0	0	0	0	1	0	36	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	12	0	0	0	0	0	3	0	1	0	9	0	0	0	1	5	14	2	0	0	0	0	0	2	3	0	0	5	0	0	0	0	0	0	5	0	0	0	15	4	0	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	2	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	1	7	1	5	0	0	0	0	0	0	0	0	56	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	46	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	4	0	0	0
324015	18	0	1	0	5	0	0	0	9	3	24	0	2	1	16	0	12	0	0	3	0	2	0	0	2	0	9	23	45	0	0	0	0	25	12	2	0	97	1	0	0	1	0	0	0	2	12	0	1	0	0	4	0	0	0	2	0	3	0	2	0	6	54	3	0	3	0	0	0	0	9	0	0	9	0	0	0	0	0	8	0	0	6	9	1	5	2	0	12	0	3	0	2	0	1	18	0	0	1	2	0	3	4	0	1	4	1	0	0	7	0	3	0	0	5	0	1	0	0	0	1	2	2	1	0	3	43	43	38	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	2	1	1	0	0	0	27	0	3	0	3	0	0	0	0	1	21	22	3	4	0	1	3	0
323906	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
324112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
324244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
324236	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
325213	0	0	0	0	0	0	19	0	0	0	0	23	0	0	0	0	52	17	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	1	0	5	0	0	0	2	0	0	0	54	0	0	0	14	0	0	0	0	2	0	0	19	0	0	0	0	50	0	0	0	0	0	0	38	0	1	28	9	28	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	24	0	0	0	0	0	0	16	24	0	0	0	0	0	0	0	0	0	3	7	56	6	0	0	0	28	0	0	0	0	0	0	35	0	0	0	0	6	0	0	13	0	0	0	0	0	0	0	0	0	27	3	0	0	0	9	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
324322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
324894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3244992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
324354	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
325503	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	4	0	0	2	0	0	0	0	0	2	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	2	0	0	4	1	0	0	0	0	0	1	0	0	0	0	1	0	2	21	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	2	1	0	1	0	0	0	1	0	4	1	5	8	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0
325353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
326482	0	0	0	0	0	0	0	0	0	4	0	0	0	11	0	2	0	0	0	0	0	0	9	0	0	0	0	0	14	0	288	153	0	0	0	0	0	7	0	0	37	1	0	0	0	1155	0	0	0	0	0	0	0	1	0	0	52	0	0	1	3	0	0	0	0	0	0	2	0	0	353	0	3	0	2	131	0	0	13	0	0	0	10	0	0	9	0	0	0	0	11	0	1079	0	234	0	0	249	1	0	13	0	26	0	0	0	0	0	1	0	0	0	2	0	0	121	0	118	0	0	0	0	0	0	293	0	0	0	129	16	0	0	122	54	0	1	0	84	0	0	0	0	316	0	22	0	305	121	0	0	0	0	0	1	0	0	0	173	0	2	0	0	0	0	0	0	0	0
325808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	1	0	0	1270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0
326136	0	2	0	10	0	0	0	0	2	0	2	43	5	0	67	11	0	0	0	0	10	0	0	47	0	0	3	1	6	20	0	0	3	13	3	0	0	0	0	0	3	29	2	0	15	0	0	12	0	4	4	40	547	59	10	0	0	0	0	0	0	196	17	0	0	0	0	11	0	0	15	0	0	0	0	0	9	0	98	0	0	0	0	0	2	0	0	0	37	0	1	0	22	1	26	0	0	1	0	1	0	0	1	0	1	155	0	5	31	1	0	16	0	0	0	0	0	1	0	0	0	0	0	0	168	0	0	12	0	0	0	10	0	1	0	0	0	0	0	1	0	35	104	2	0	0	0	2	0	182	0	3	0	0	0	0	0	0	0	0	1	0	3	0	0	48	0	0
325848	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	29	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
325850	0	0	0	0	0	0	0	0	0	0	0	1	53	69	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	1	0	0	0	0	19	0	0	90	0	74	0	0	11	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	282	0	0
325958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
326390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
326865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	26	0	0	0	0	1	0	0	0	0	0	0	0	4	1	4	4	2	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
326662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	65	0	0	0	0	6	0	1	0	0	0	0	0	0	26	0	506	0	0	0	55	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10	0	2	0	0	0	3	0	0	0	46	0	0	0	49	4	0	0	0	0	0	0	0	0	0	0	0	2	251	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	39	0	21	0	0	0	343	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	109	0	68	0	0	0	1	0	227	0	0	0	0	0	0	0	0	2	0	2	1	0	7	0	0
