#OTU ID	035-1	039-1	040-1	011-1	038-1	023-1	047-1	057-1	030-1	055-1	024-1	052-1	046-1	026-1	029-1	033-1	050-1	043-1	034-1	041-1	021-1	037-1	051-1	014-1	007-1	028-1	044-1	027-1
NR_104991.1_Streptococcus_infantarius_strain_HDP90056_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NR_104962.1_Flavobacterium_acidificum_strain_LMG_8364_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0
NR_104990.1_Desulfovibrio_desulfuricans_strain_Essex_6_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
NR_104969.1_Lactobacillus_leichmannii_strain_LMG_13136_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0
NR_108311.1_Bacillus_rhizosphaerae_strain_SC-N012_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104996.1_Corynebacterium_lactis_strain_RW2-5_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_109720.1_Streptococcus_rubneri_strain_LMG_27207_16S_ribosomal_RNA_gene__partial_sequence	24	1253	11	8	1933	5	5	13	2	5	3	28	4	21	4	7	15	33	8	32	26	0	48	66	2	27	15	328
NR_109072.1_Leuconostoc_miyukkimchii_strain_M2_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	5	0	0	2	0	0	1	8	0	7	0	3	0	0	0	2	0	0	2	14	0	1	7	0
NR_109421.1_Desulfosporosinus_burensis_strain_BSREI1_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
NR_109599.1_Undibacterium_terreum_strain_C3_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_112026.1_Streptococcus_infantis_strain_GTC_849_16S_ribosomal_RNA_gene__partial_sequence	5	0	0	9	69	2	0	0	0	0	0	4	3	2	0	0	1	0	0	2	1	0	21	0	0	7	7	11
NR_112008.1_Serratia_liquefaciens_strain_JCM1245_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	51	0	0	0	0	0	0	0	0	0	0	0
NR_112169.1_Clostridium_perfringens_strain_ATCC_13124_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_112143.1_Bacteroides_vulgatus_strain_JCM_5826_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_112807.1_Psychrobacter_piscatorii_strain_T-3-2_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_112553.1_{Clostridium}_glycyrrhizinilyticum_strain_ZM35_16S_ribosomal_RNA_gene__complete_sequence	27	4	8	1	23	5	5	25	12	62	1	26	0	23	1	7	0	26	7	38	2	10	41	51	0	14	2	0
NR_112174.1_{Clostridium}_sphenoides_strain_ATCC_19403_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_112690.1_Lactobacillus_plantarum_strain_NBRC_15891_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0
NR_112900.1_Christensenella_minuta_strain_YIT_12065_16S_ribosomal_RNA_gene__partial_sequence	1	3	0	0	0	3	0	7	1	6	0	1	0	0	9	1	0	0	1	2	1	0	2	0	4	0	14	0
NR_112899.1_Collinsella_tanakaei_strain_YIT_12063_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NR_112846.1_Lactobacillus_paracollinoides_strain_JCM_11969_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NR_112902.1_Phascolarctobacterium_succinatutens_strain_YIT_12067_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	69	0	115	52	218	0	26	0	0	0	0	0	8	0	0	0	0	19	0	0	0	0	0
NR_112942.1_Bacteroides_salyersiae_strain_JCM_12988_16S_ribosomal_RNA_gene__partial_sequence	0	24	0	0	0	0	1	0	1	0	0	1	0	0	0	33	0	0	2	2	46	0	0	0	0	0	0	1
NR_112936.1_Bacteroides_fragilis_strain_JCM_11019_16S_ribosomal_RNA_gene__partial_sequence	173	131	17	14	0	0	0	0	0	118	2	0	0	0	0	0	0	0	6	0	0	0	2	71	0	0	60	0
NR_112933.1_Bacteroides_cellulosilyticus_strain_JCM_15632_16S_ribosomal_RNA_gene__partial_sequence	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	216	0	0	0	360	102	0	0	0	0	0	0	29
NR_112935.1_Bacteroides_eggerthii_strain_JCM_12986_16S_ribosomal_RNA_gene__partial_sequence	0	0	30	0	0	0	0	5	0	0	0	8	1	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0
NR_112939.1_Bacteroides_nordii_strain_JCM_12987_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113231.1_Blautia_glucerasea_strain_JCM_17039_16S_ribosomal_RNA_gene__partial_sequence	220	50	858	37	234	197	104	286	81	146	204	477	33	10	95	167	0	744	318	784	0	224	75	216	0	733	60	252
NR_112946.1_Bacteroides_vulgatus_strain_JCM_5826_16S_ribosomal_RNA_gene__partial_sequence	76	0	0	0	0	8	16	37	8	0	15	26	91	0	0	78	0	4	3	1076	10	110	16	0	0	1	7	266
NR_112945.1_Bacteroides_uniformis_strain_JCM_5828_16S_ribosomal_RNA_gene__partial_sequence	52	122	5	0	1	107	5	36	46	606	7	8	58	0	9	196	0	62	20	1594	373	132	17	118	106	0	88	5
NR_112944.1_Bacteroides_thetaiotaomicron_strain_JCM_5827_16S_ribosomal_RNA_gene__partial_sequence	7	35	0	0	0	5	0	0	0	26	0	0	0	0	2	26	0	0	1	66	69	0	0	24	0	0	0	24
NR_113152.1_Alistipes_putredinis_strain_JCM_16772_16S_ribosomal_RNA_gene__partial_sequence	107	118	8	0	0	0	28	91	182	417	0	2	108	0	0	6	0	24	65	590	0	232	14	0	0	1	0	27
NR_113029.1_Anaerococcus_hydrogenalis_strain_JCM_7635_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NR_113014.1_Bacteroides_rodentium_strain_JCM_16496_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113021.1_Clostridium_paraputrificum_strain_JCM_1293_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113065.1_Bacteroides_clarus_strain_JCM_16067_16S_ribosomal_RNA_gene__partial_sequence	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	33	0	7	1202	0	0	0	0	0	0	0	0
NR_113032.1_Ruminococcus_albus_strain_JCM_14654_16S_ribosomal_RNA_gene__partial_sequence	0	2	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	1
NR_113038.1_Atopobium_rimae_strain_JCM_10299_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NR_113039.1_Solobacterium_moorei_strain_JCM_10645_16S_ribosomal_RNA_gene__partial_sequence	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0
NR_113060.1_Actinomyces_oris_strain_JCM_16131_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1
NR_113151.1_Alistipes_onderdonkii_strain_JCM_16771_16S_ribosomal_RNA_gene__partial_sequence	37	24	0	0	0	0	1	4	1	0	0	1	3	0	0	267	0	0	6	1944	1	48	0	0	0	0	0	1
NR_113066.1_{Bacteroides}_coagulans_strain_JCM_12528_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
NR_113108.1_Prevotella_loescheii_strain_JCM_12249_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NR_113076.1_Parabacteroides_goldsteinii_strain_JCM_13446_16S_ribosomal_RNA_gene__partial_sequence	0	2	0	0	0	0	5	0	0	51	0	0	57	0	0	0	0	0	1	132	5	22	0	0	0	1	0	20
NR_113099.1_Prevotella_corporis_strain_JCM_8529_16S_ribosomal_RNA_gene__partial_sequence	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NR_113098.1_Prevotella_buccalis_strain_JCM_12246_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
NR_113090.1_Porphyromonas_somerae_strain_JCM_13867_16S_ribosomal_RNA_gene__partial_sequence	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113132.1_Peptoclostridium_difficile_strain_JCM_1296_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113123.1_Prevotella_timonensis_strain_4401737_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113206.1_Bacteroides_faecichinchillae_strain_JCM_17102_16S_ribosomal_RNA_gene__partial_sequence	24	13	0	0	1	3	1	19	3	0	1	0	347	0	0	28	0	0	0	46	198	6	10	195	0	4	118	0
NR_113157.1_Ruminiclostridium_thermocellum_strain_JCM_9322_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	8	6	0	5	0	0	1	0	0	0	0	0	6	0	0	16	1	0	0	0	0
NR_113153.1_Alistipes_shahii_strain_JCM_16773_16S_ribosomal_RNA_gene__partial_sequence	0	15	3	0	0	0	0	15	0	53	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0
NR_113165.1_Collinsella_intestinalis_strain_JCM_10643_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	3	0	0	0	1	0	23	0	5	0	1	0	0	0	0	0	0	0	0	0	41	0	0	0
NR_113164.1_Collinsella_stercoris_strain_JCM_10641_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	15	0	20	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
NR_113158.1_Eggerthella_lenta_strain_JCM_9979_16S_ribosomal_RNA_gene__partial_sequence	3	0	0	28	0	0	0	0	0	4	0	56	0	3	0	0	0	0	0	0	0	0	0	9	9	0	28	5
NR_113163.1_{Eubacterium}_cylindroides_strain_JCM_10261_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	2	0	1	0	8	0	0	0	0	0	0	0	0	0	0	5	0	0	3	0	0
NR_113188.1_Slackia_isoflavoniconvertens_strain_JCM_16137_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	9	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113185.1_Pyramidobacter_piscolens_strain_W5455_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0
NR_113186.1_Propionibacterium_acidifaciens_strain_JCM_16571_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	2
NR_113189.1_Gordonibacter_pamelaeae_strain_JCM_16334_16S_ribosomal_RNA_gene__partial_sequence	0	11	0	0	0	0	2	0	3	3	0	1	0	15	1	0	0	0	0	2	9	0	0	2	2	0	0	0
NR_113207.1_Bacteroides_stercorirosoris_strain_JCM_17103_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113208.1_Parabacteroides_chinchillae_strain_JCM_17104_16S_ribosomal_RNA_gene__partial_sequence	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	16	0	0	0	0	0	0	0
NR_117758.1_Roseburia_intestinalis_strain_DSM_14610_16S_ribosomal_RNA_gene__partial_sequence	9	9	58	11	1	6	14	41	15	407	6	194	5	2	0	28	0	27	7	30	0	320	192	38	0	11	30	10
NR_116747.1_Ruminococcus_faecis_strain_Eg2_16S_ribosomal_RNA_gene__partial_sequence	145	55	229	0	181	101	83	910	10	1	11	98	31	0	37	96	0	372	42	10	151	42	126	0	0	174	66	38
NR_113355.1_Dialister_invisus_strain_JCM_17566_16S_ribosomal_RNA_gene__partial_sequence	0	1321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	9	0	129	0
NR_113316.1_Collinsella_aerofaciens_strain_JCM_10188_16S_ribosomal_RNA_gene__partial_sequence	42	0	80	0	208	224	561	240	61	177	0	0	126	0	52	1	0	69	0	44	0	256	283	1	0	75	0	747
NR_113270.1_Blautia_producta_strain_JCM_1471_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	1
NR_113260.1_Streptococcus_sanguinis_strain_JCM_5708_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	2	0	0	0	3	1	0	0	1	0	1	0	1	4	0	0	0	0	0	0	0	0	1	0	4
NR_113255.1_Leuconostoc_lactis_strain_JCM_6123_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
NR_113248.1_Eubacterium_limosum_strain_JCM_6421_16S_ribosomal_RNA_gene__partial_sequence	0	1	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	8	5	0	1	0	3	1	0	0
NR_113243.1_Erysipelatoclostridium_ramosum_strain_JCM_1298_16S_ribosomal_RNA_gene__partial_sequence	13	6	7	96	1	0	0	0	1	0	0	25	0	122	0	0	524	1	11	0	0	6	0	3	0	1	12	0
NR_113244.1_Clostridium_butyricum_strain_JCM_1391_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113271.1_Alistipes_indistinctus_strain_JCM_16068_16S_ribosomal_RNA_gene__partial_sequence	37	8	1	0	0	5	0	0	13	39	0	1	0	0	0	0	0	0	0	86	0	8	2	0	0	0	13	0
NR_113273.1_Collinsella_tanakaei_strain_JCM_16071_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	40	4	9	2	36	161	5	302	0	1	0	0	0	0	1	0	0	0	0	0	0	61	0	0
NR_113272.1_Slackia_piriformis_strain_JCM_16070_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	1	0	0	61	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
NR_113319.1_Anaerostipes_butyraticus_strain_JCM_17466_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NR_113328.1_Parasutterella_secunda_strain_JCM_16078_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0
NR_113325.1_Clostridium_tertium_strain_JCM_6289_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	15	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NR_113326.1_Actinomyces_naeslundii_strain_JCM_8349_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NR_113344.1_Proteus_mirabilis_strain_JCM_1669_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	16	0	0	0	0
NR_113411.1_Prevotella_copri_strain_JCM_13464_16S_ribosomal_RNA_gene__partial_sequence	18	0	1	0	226	2	68	110	201	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113356.1_Dialister_micraerophilus_strain_JCM_17567_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0
NR_113393.1_Peptococcus_niger_strain_JCM_6506_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113383.1_Finegoldia_magna_strain_JCM_1766_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	41	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113359.1_{Clostridium}_aminovalericum_strain_JCM_1421_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	11	0	9	57	0	0	0	0	34	0	95	13	0	14	0	0	2	1	0	0	0	0
NR_113378.1_Fusobacterium_nucleatum_subsp._animalis_strain_JCM_11025_16S_ribosomal_RNA_gene__partial_sequence	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0
NR_113408.1_{Clostridium}_propionicum_strain_JCM_1430_16S_ribosomal_RNA_gene__partial_sequence	0	31	0	0	0	8	2	5	3	50	0	0	12	0	0	1	0	0	0	28	1	4	0	0	0	0	0	0
NR_113401.1_Brachybacterium_paraconglomeratum_strain_JCM_17781_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113410.1_{Clostridium}_bolteae_strain_JCM_12243_16S_ribosomal_RNA_gene__partial_sequence	0	2	0	1	0	0	10	0	0	6	0	0	0	3	0	7	0	0	0	6	9	2	0	6	1	0	2	146
NR_113409.1_{Eubacterium}_dolichum_strain_JCM_10413_16S_ribosomal_RNA_gene__partial_sequence	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0
NR_113927.1_Enterococcus_dispar_strain_NBRC_100678_16S_ribosomal_RNA_gene__partial_sequence	25	0	0	0	1	0	0	0	0	0	0	0	0	345	0	0	1	0	0	0	0	0	0	0	0	0	0	1
NR_113925.1_Lactococcus_lactis_subsp._cremoris_strain_NBRC_100676_16S_ribosomal_RNA_gene__partial_sequence	0	1	0	0	0	2	2	0	2	0	9	322	0	46	1	4	0	0	0	4	0	2	11	11	0	67	7	0
NR_113774.1_Dolosigranulum_pigrum_strain_NBRC_15550_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113565.1_Anaerococcus_lactolyticus_strain_JCM_8140_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113708.1_Delftia_acidovorans_strain_NBRC_14950_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NR_113639.1_Lactobacillus_delbrueckii_subsp._bulgaricus_strain_NBRC_13953_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
NR_113873.1_Bifidobacterium_bifidum_strain_NBRC_100015_16S_ribosomal_RNA_gene__partial_sequence	208	0	0	0	41	5	0	0	45	241	116	0	0	3	0	0	0	152	79	0	0	2	0	0	0	0	73	2
NR_114315.1_Blautia_luti_strain_DSM_14534_16S_ribosomal_RNA_gene__partial_sequence	16	38	507	73	113	21	41	41	30	26	118	535	8	4	81	31	0	255	35	46	17	20	23	70	0	19	73	23
NR_114313.1_Alkalibacterium_gilvum_strain_3AD-1_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_114304.1_Prevotella_fusca_strain_JCM_17724_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	5	11	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
NR_114314.1_Anaerococcus_vaginalis_strain_JCM_8138_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_114326.1_Fusicatenibacter_saccharivorans_strain_HT03-11_16S_ribosomal_RNA_gene__partial_sequence	226	26	277	0	20	108	187	513	96	218	289	42	38	415	19	21	0	207	367	732	80	506	60	297	0	223	9	92
NR_115301.1_Bacteroides_ovatus_strain_CIP_103756_16S_ribosomal_RNA_gene__partial_sequence	37	16	3	0	0	10	0	0	0	0	1	0	0	1	0	41	0	1	6	234	18	122	0	0	0	0	0	5
NR_114782.1_Enterococcus_faecalis_strain_LMG_7937_16S_ribosomal_RNA_gene__complete_sequence	9	27	0	56	9	0	0	0	0	0	0	0	0	5	0	0	27	2	0	0	0	8	0	11	0	20	0	35
NR_114392.1_{Clostridium}_oroticum_strain_JCM_1429_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NR_114338.1_Parvimonas_micra_strain_JCM_12970_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	3	0
NR_114395.1_Actinomyces_odontolyticus_strain_JCM_14871_16S_ribosomal_RNA_gene__partial_sequence	7	31	8	14	82	0	3	2	4	3	0	14	9	23	9	2	46	8	0	4	1	6	11	7	32	3	18	30
NR_114393.1_{Clostridium}_spiroforme_strain_JCM_1432_16S_ribosomal_RNA_gene__partial_sequence	0	2	0	0	0	0	0	0	0	1	0	0	6	8	0	0	0	0	0	0	5	2	0	4	2	6	8	0
NR_114401.1_Actinomyces_israelii_strain_JCM_12964_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
NR_115240.1_Streptococcus_mitis_strain_ATCC_49456_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_115087.1_Streptococcus_porci_strain_2923-03_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NR_114807.1_Marvinbryantia_formatexigens_strain_I-52_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NR_114789.1_{Clostridium}_leptum_strain_DSM_753_16S_ribosomal_RNA_gene__complete_sequence	0	5	0	0	1	3	7	1	0	0	1	0	1	0	21	1	0	3	11	6	5	266	6	58	1	0	2	10
NR_114803.1_Propionibacterium_propionicum_strain_DSM_43307_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NR_114901.1_Arthrobacter_ardleyensis_strain_An25_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_115211.1_{Clostridium}_amygdalinum_strain_BR-10_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NR_115189.1_Scardovia_wiggsiae_strain_C1A_55_16S_ribosomal_RNA_gene__partial_sequence	0	6	0	68	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	6
NR_115241.1_Streptococcus_parasanguinis_strain_ATCC_15912_16S_ribosomal_RNA_gene__partial_sequence	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
NR_115269.1_Catabacter_hongkongensis_strain_HKU16_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	3	7	1
NR_115868.1_Enterorhabdus_caecimuris_strain_B7_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	47	0	0	0	0	0	2	498	0	0	0	0
NR_115734.1_Streptococcus_oralis_strain_CCUG_24891_16S_ribosomal_RNA_gene__partial_sequence	5	0	0	90	63	0	0	0	0	4	0	1	0	6	1	7	3	1	0	2	1	0	0	0	0	3	0	1
NR_115733.1_Streptococcus_mutans_strain_ATCC_25175_16S_ribosomal_RNA_gene__partial_sequence	2	0	0	0	0	0	0	4	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0
NR_115345.1_{Clostridium}_alkalicellulosi_strain_Z-7026_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_115715.1_Pseudomonas_fluorescens_strain_CCM_2115_16S_ribosomal_RNA_gene__complete_sequence	0	1	3	14	3	1	1	3	0	0	4	2	0	4	0	3	0	0	1	2	1	0	3	1	0	0	0	3
NR_115708.1_Rhodococcus_jialingiae_strain_djl-6-2_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
NR_116206.1_Streptococcus_infantis_strain_CCUG_39817_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
